,RegionName,InventoryRaw_AllHomes
2366763,bristol_townshipbuckspa,84.0
2366764,bristolbristol_cityva,167.0
2366765,bristolbristolri,163.0
2366766,bristolbuckspa,41.0
2366768,bristolelkhartin,58.0
2366769,bristolhartfordct,404.0
2366770,bristolkenoshawi,36.0
2366773,bristolsullivantn,178.0
2366775,bristowcreekok,29.0
2366777,brittany_farms_highlandsbuckspa,28.0
2366779,broad_brookhartfordct,43.0
2366783,broadview_heightscuyahogaoh,189.0
2366787,broadwayrockinghamva,117.0
2366789,brocktonplymouthma,318.0
2366790,brodheadgreenwi,49.0
2366793,broken_arrowtulsaok,1574.0
2366798,brook_parkcuyahogaoh,97.0
2366801,brookfieldcarrollnh,16.0
2366802,brookfieldcookil,106.0
2366803,brookfieldfairfieldct,161.0
2366804,brookfieldlinnmo,40.0
2366805,brookfieldwaukeshawi,300.0
2366807,brookhavendekalbga,574.0
2366808,brookhavendelawarepa,76.0
2366810,brookhavenmonongaliawv,58.0
2366811,brookhavensuffolkny,47.0
2366813,brookingscurryor,211.0
2366815,brooklawncamdennj,21.0
2366816,brookletbullochga,39.0
2366817,brooklinehillsboroughnh,37.0
2366819,brooklinhancockme,20.0
2366820,brooklyn_centerhennepinmn,202.0
2366822,brooklyn_parkanne_arundelmd,91.0
2366823,brooklyn_parkhennepinmn,438.0
2366824,brooklyncuyahogaoh,49.0
2366826,brooklynjacksonmi,134.0
2366828,brooklynwindhamct,94.0
2366834,brooksfayettega,36.0
2366837,brookstonwhitein,21.0
2366838,brooksvillebrackenky,33.0
2366839,brooksvillehancockme,29.0
2366840,brooksvillehernandofl,84.0
2366841,brookswaldome,19.0
2366842,brookvillefranklinin,40.0
2366844,brookvillemontgomeryoh,54.0
2366846,broomalldelawarepa,48.0
2366848,broomfieldbroomfieldco,484.0
2366852,broussardlafayettela,43.0
2366855,brown_citysanilacmi,45.0
2366856,brown_deermilwaukeewi,105.0
2366859,browns_lakeracinewi,21.0
2366860,browns_millsburlingtonnj,93.0
2366861,browns_summitguilfordnc,110.0
2366864,brownsburghendricksin,375.0
2366866,brownstownwaynemi,200.0
2366867,brownsville_townshipfayettepa,20.0
2366868,brownsvillecamerontx,287.0
2366871,brownsvillelinnor,21.0
2366876,brownvillepiscataquisme,26.0
2366879,bruceruskwi,29.0
2366883,bruledouglaswi,12.0
2366885,brunswickfrederickmd,55.0
2366886,brunswickglynnga,872.0
2366887,brunswickmedinaoh,261.0
2366888,brunswickrensselaerny,63.0
2366889,brush_prairieclarkwa,73.0
2366891,brushmorganco,19.0
2366893,brusselsdoorwi,14.0
2366895,brutuscheboyganmi,12.0
2366896,bryanbrazostx,371.0
2366897,bryans_roadcharlesmd,50.0
2366898,bryantjacksonal,18.0
2366900,bryantsalinear,124.0
2366901,bryanwilliamsoh,76.0
2366903,bryn_mawrdelawarepa,161.0
2366904,bryson_cityswainnc,154.0
2366905,buchanan_damllanotx,43.0
2366906,buchananberrienmi,42.0
2366907,buchananbotetourtva,39.0
2366908,buchananharalsonga,32.0
2366910,buchananoutagamiewi,25.0
2366913,buckeyemaricopaaz,775.0
2366914,buckhannonupshurwv,93.0
2366915,buckheadmorganga,34.0
2366917,buckinghambuckspa,187.0
2366918,buckleypiercewa,81.0
2366919,buckleywexfordmi,36.0
2366923,budahaystx,102.0
2366924,budd_lakemorrisnj,84.0
2366927,buena_parkorangeca,240.0
2366928,buena_vista_townshipatlanticnj,33.0
2366932,buena_vistamarionga,12.0
2366936,buffalo_grovelakeil,311.0
2366937,buffalo_junctionmecklenburgva,26.0
2366939,buffalo_townshipbutlerpa,48.0
2366942,buffaloerieny,481.0
2366949,buffalowrightmn,99.0
2366950,bufordgwinnettga,684.0
2366954,buhltwin_fallsid,114.0
2366956,bull_valleymchenryil,14.0
2366958,bullhead_citymohaveaz,582.0
2366959,bulls_gaphawkinstn,22.0
2366961,bulverdecomaltx,126.0
2366962,bumpasslouisava,108.0
2366966,bunker_hillberkeleywv,70.0
2366967,bunker_hillmacoupinil,19.0
2366970,bunnellflaglerfl,50.0
2366974,burbankcookil,152.0
2366975,burbanklos_angelesca,334.0
2366982,burienkingwa,208.0
2366983,burkburnettwichitatx,75.0
2366987,burlesonjohnsontx,344.0
2366988,burleycassiaid,39.0
2366991,burlington_townshipburlingtonnj,254.0
2366992,burlingtonalamancenc,493.0
2366993,burlingtonbooneky,184.0
2366995,burlingtonchittendenvt,91.0
2366998,burlingtonhartfordct,60.0
2367001,burlingtonskagitwa,107.0
2367002,burnetburnettx,198.0
2367013,burnsvilledakotamn,375.0
2367015,burnsvilleyanceync,261.0
2367017,burr_ridgedu_pageil,195.0
2367018,burrillvilleprovidenceri,101.0
2367020,burtonbeaufortsc,81.0
2367022,burtongeneseemi,169.0
2367023,burtonsvillemontgomerymd,58.0
2367027,bushnellsumterfl,58.0
2367028,bushsaint_tammanyla,55.0
2367030,bustichautauquany,29.0
2367031,butler_beachsaint_johnsfl,208.0
2367033,butler_townshipbutlerpa,156.0
2367038,butlerjohnsontn,69.0
2367039,butlermorrisnj,51.0
2367047,buttesilver_bowmt,164.0
2367049,buxtonyorkme,49.0
2367052,byhaliamarshallms,86.0
2367053,byram_townshipsussexnj,55.0
2367054,byramhindsms,107.0
2367055,byrdstownpicketttn,49.0
2367057,byron_centerkentmi,100.0
2367061,byronpeachga,145.0
2367066,cablebayfieldwi,42.0
2367068,cabooltexasmo,35.0
2367069,cabotlonokear,202.0
2367073,cadillacwexfordmi,189.0
2367075,cadiztriggky,193.0
2367079,cahokiasaint_clairil,135.0
2367080,cairogradyga,65.0
2367082,calabasaslos_angelesca,211.0
2367084,calaiswashingtonme,46.0
2367085,calaiswashingtonvt,9.0
2367086,caldwellcanyonid,571.0
2367090,caledonia_townshipkentmi,125.0
2367092,caledonialowndesms,22.0
2367094,caledoniaracinewi,180.0
2367095,calerashelbyal,192.0
2367097,calhanel_pasoco,50.0
2367098,calhoungordonga,256.0
2367100,calhounouachitala,39.0
2367103,california_citykernca,87.0
2367105,californiasaint_marysmd,73.0
2367107,calimesariversideca,49.0
2367109,callahannassaufl,58.0
2367110,callaonorthumberlandva,19.0
2367111,callawaybayfl,139.0
2367114,callicoonsullivanny,32.0
2367115,caln_townshipchesterpa,98.0
2367116,calumet_citycookil,210.0
2367118,calumet_parkcookil,37.0
2367122,calvertonsuffolkny,132.0
2367125,camarilloventuraca,360.0
2367126,camasclarkwa,251.0
2367131,cambriasan_luis_obispoca,114.0
2367135,cambridgedorchestermd,167.0
2367136,cambridgeguernseyoh,55.0
2367138,cambridgeisantimn,94.0
2367143,camdencamdennj,371.0
2367145,camdenhillsdalemi,38.0
2367146,camdenkentde,33.0
2367147,camdenkershawsc,270.0
2367148,camdenouachitaar,46.0
2367149,camdenprebleoh,32.0
2367150,camdentoncamdenmo,495.0
2367152,cameronbarronwi,63.0
2367153,cameronclintonmo,118.0
2367158,camillamitchellga,28.0
2367161,camp_hillcumberlandpa,37.0
2367162,camp_lakekenoshawi,35.0
2367163,camp_verdeyavapaiaz,111.0
2367166,campbellmahoningoh,53.0
2367168,campbellsburghenryky,16.0
2367171,campbellsvilletaylorky,55.0
2367173,campobellospartanburgsc,84.0
2367176,campton_hillskaneil,178.0
2367177,camptongraftonnh,44.0
2367179,canaanessexvt,17.0
2367181,canaanlitchfieldct,75.0
2367184,canal_fultonstarkoh,68.0
2367185,canal_winchesterfranklinoh,159.0
2367186,canastotamadisonny,24.0
2367190,candler_mcafeedekalbga,200.0
2367193,canfieldmahoningoh,161.0
2367197,canon_cityfremontco,392.0
2367198,canonfranklinga,21.0
2367199,canonsburgwashingtonpa,50.0
2367201,canterburywindhamct,50.0
2367204,cantoncherokeega,1270.0
2367207,cantonhartfordct,65.0
2367208,cantonhaywoodnc,200.0
2367209,cantonmadisonms,116.0
2367211,cantonmentescambiafl,319.0
2367212,cantonnorfolkma,122.0
2367213,cantonstarkoh,807.0
2367214,cantonvan_zandttx,105.0
2367215,cantonwaynemi,523.0
2367217,canutilloel_pasotx,21.0
2367218,canyon_lakecomaltx,369.0
2367219,canyon_lakeriversideca,161.0
2367221,canyonrandalltx,61.0
2367224,cape_canaveralbrevardfl,397.0
2367225,cape_carteretcarteretnc,38.0
2367226,cape_charlesnorthamptonva,84.0
2367227,cape_coralleefl,3956.0
2367228,cape_elizabethcumberlandme,72.0
2367230,cape_may_court_housecape_maynj,79.0
2367231,cape_maycape_maynj,184.0
2367243,carbondalegarfieldco,128.0
2367244,carbondalejacksonil,184.0
2367246,cardingtonmorrowoh,28.0
2367248,carefreemaricopaaz,84.0
2367249,carencrolafayettela,55.0
2367251,carl_junctionjaspermo,76.0
2367254,carlinvillemacoupinil,35.0
2367255,carlislecumberlandpa,117.0
2367257,carlislemiddlesexma,31.0
2367258,carlislenicholasky,63.0
2367260,carlislewarrenia,25.0
2367264,carlsbadeddynm,97.0
2367265,carlsbadsan_diegoca,718.0
2367269,carltonorleansny,25.0
2367272,carmel_by_the_seamontereyca,237.0
2367273,carmel_valleymontereyca,66.0
2367274,carmelhamiltonin,765.0
2367276,carmelputnamny,254.0
2367277,carmichaelsacramentoca,169.0
2367279,carnationkingwa,50.0
2367282,carnesvillefranklinga,30.0
2367283,carneybaltimoremd,115.0
2367285,carneys_point_townshipsalemnj,93.0
2367289,carol_streamdu_pageil,230.0
2367290,carolina_beachnew_hanovernc,288.0
2367291,carolina_shoresbrunswicknc,98.0
2367293,carotuscolami,90.0
2367294,carp_lakeemmetmi,15.0
2367295,carpentersvillekaneil,273.0
2367296,carpinteriasanta_barbaraca,82.0
2367299,carrboroorangenc,64.0
2367300,carrierepearl_riverms,197.0
2367302,carroll_townshipperrypa,23.0
2367304,carroll_townshipyorkpa,45.0
2367305,carroll_valleyadamspa,63.0
2367309,carrolltoncarrollga,422.0
2367311,carrolltoncarrolloh,56.0
2367312,carrolltondentontx,694.0
2367314,carrolltonisle_of_wightva,116.0
2367316,carson_citycarson_citynv,386.0
2367318,carsonlos_angelesca,192.0
2367323,carteretmiddlesexnj,128.0
2367324,cartersvillebartowga,355.0
2367326,cartervillewilliamsonil,49.0
2367327,carthagejaspermo,86.0
2367328,carthagejeffersonny,35.0
2367330,carthagepanolatx,20.0
2367334,carvercarvermn,46.0
2367335,carverplymouthma,140.0
2367336,carymchenryil,161.0
2367337,caryvillecampbelltn,35.0
2367338,carywakenc,1298.0
2367339,casa_grandepinalaz,532.0
2367341,cascade_townshipkentmi,218.0
2367350,caseyvillesaint_clairil,44.0
2367359,casselberryseminolefl,315.0
2367360,cassopoliscassmi,104.0
2367363,castaiclos_angelesca,146.0
2367366,castalian_springssumnertn,43.0
2367367,castle_haynenew_hanovernc,60.0
2367370,castle_rockcowlitzwa,44.0
2367371,castle_rockdouglasco,985.0
2367372,castle_shannonalleghenypa,54.0
2367374,castro_valleyalamedaca,140.0
2367377,caswell_beachbrunswicknc,48.0
2367378,catalina_foothillspimaaz,446.0
2367379,catalinapimaaz,24.0
2367380,catasauqualehighpa,47.0
2367381,cataulaharrisga,44.0
2367387,cathedral_cityriversideca,469.0
2367389,cathlametwahkiakumwa,23.0
2367390,catlettfauquierva,27.0
2367391,catlettsburgboydky,29.0
2367394,catonsvillebaltimoremd,200.0
2367395,catoosarogersok,37.0
2367396,catskillgreeneny,49.0
2367397,cave_citybarrenky,33.0
2367399,cave_creekmaricopaaz,144.0
2367400,cave_junctionjosephineor,47.0
2367401,cave_springfloydga,13.0
2367402,cave_springsbentonar,71.0
2367403,caycelexingtonsc,50.0
2367404,cayucossan_luis_obispoca,65.0
2367407,cecil_townshipwashingtonpa,58.0
2367409,cecilshawanowi,20.0
2367412,cedar_cityironut,300.0
2367413,cedar_creekbastroptx,42.0
2367414,cedar_crestbernalillonm,29.0
2367415,cedar_fallsblack_hawkia,138.0
2367417,cedar_groveessexnj,76.0
2367421,cedar_hilldallastx,383.0
2367427,cedar_lakelakein,177.0
2367429,cedar_parkwilliamsontx,566.0
2367430,cedar_pointcarteretnc,32.0
2367431,cedar_rapidslinnia,959.0
2367432,cedar_springskentmi,135.0
2367434,cedarhurstnassauny,63.0
2367435,cedarleelanaumi,80.0
2367436,cedartownpolkga,127.0
2367438,cedarvillemackinacmi,58.0
2367439,celebrationosceolafl,232.0
2367442,celinaclaytn,31.0
2367443,celinacollintx,160.0
2367445,cement_citylenaweemi,29.0
2367446,centennialarapahoeco,713.0
2367448,center_harborbelknapnh,18.0
2367450,center_morichessuffolkny,115.0
2367452,center_pointjeffersonal,141.0
2367454,center_townshipbeaverpa,68.0
2367457,centereachsuffolkny,225.0
2367459,centerportsuffolkny,68.0
2367461,centertonbentonar,113.0
2367464,centervilledavisut,57.0
2367466,centervillehoustonga,49.0
2367467,centervillemontgomeryoh,110.0
2367474,central_lakeantrimmi,65.0
2367475,central_pointjacksonor,287.0
2367477,centraliaboonemo,61.0
2367478,centralialewiswa,154.0
2367480,centre_townshipberkspa,28.0
2367484,centrevillefairfaxva,224.0
2367485,centrevillequeen_annesmd,112.0
2367488,centuriapolkwi,12.0
2367490,centuryescambiafl,39.0
2367491,ceresstanislausca,142.0
2367493,cerritoslos_angelesca,195.0
2367495,chadds_ford_townshipdelawarepa,51.0
2367497,chagrin_fallsgeaugaoh,311.0
2367501,chalmettesaint_bernardla,130.0
2367503,chambersburgfranklinpa,208.0
2367505,champaignchampaignil,869.0
2367509,champlinhennepinmn,133.0
2367512,chandlerhendersontx,57.0
2367514,chandlermaricopaaz,2718.0
2367517,chanhassencarvermn,130.0
2367518,channahonwillil,105.0
2367519,channelviewharristx,134.0
2367520,chantillyloudounva,200.0
2367522,chaparraldona_ananm,25.0
2367523,chapel_hillmarshalltn,70.0
2367524,chapel_hillorangenc,776.0
2367525,chapinlexingtonsc,324.0
2367529,chappaquawestchesterny,82.0
2367533,chardongeaugaoh,167.0
2367536,charles_townjeffersonwv,175.0
2367538,charlestonbradleytn,35.0
2367539,charlestoncharlestonsc,1825.0
2367541,charlestonkanawhawv,323.0
2367542,charlestown_townshipchesterpa,58.0
2367543,charlestownclarkin,133.0
2367544,charlestownwashingtonri,126.0
2367545,charlevoixcharlevoixmi,247.0
2367546,charlotte_court_housecharlotteva,12.0
2367547,charlotte_hallcharlesmd,25.0
2367548,charlottechittendenvt,39.0
2367550,charlotteeatonmi,158.0
2367551,charlottemecklenburgnc,7637.0
2367552,charlottesvillealbemarleva,774.0
2367554,charltonworcesterma,75.0
2367556,chase_citymecklenburgva,40.0
2367557,chaskacarvermn,170.0
2367560,chatham_townshipmorrisnj,87.0
2367561,chathambarnstablema,239.0
2367564,chathamsangamonil,59.0
2367566,chatsworthmurrayga,24.0
2367570,chattanoogahamiltontn,1567.0
2367571,chattaroyspokanewa,44.0
2367574,cheat_lakemonongaliawv,130.0
2367575,cheboygancheboyganmi,221.0
2367577,cheektowagaerieny,320.0
2367578,chehalislewiswa,132.0
2367579,chelanchelanwa,151.0
2367580,chelmsfordmiddlesexma,197.0
2367582,chelseashelbyal,117.0
2367584,chelseawashtenawmi,128.0
2367585,cheltenhammontgomerypa,178.0
2367589,cheneyspokanewa,160.0
2367591,cherawchesterfieldsc,66.0
2367596,cherry_hillcamdennj,534.0
2367597,cherry_hills_villagearapahoeco,129.0
2367600,cherry_valleywinnebagoil,42.0
2367602,cherryloggilmerga,49.0
2367605,chesaningsaginawmi,29.0
2367606,chesapeake_beachcalvertmd,129.0
2367607,chesapeake_citycecilmd,21.0
2367608,chesapeakechesapeake_cityva,2192.0
2367610,chesapeakelawrenceoh,24.0
2367611,cheshireberkshirema,14.0
2367612,cheshirenew_havenct,144.0
2367613,chesilhurstcamdennj,16.0
2367614,chesneespartanburgsc,126.0
2367615,chester_chester_depotwindsorvt,9.0
2367617,chester_springschesterpa,140.0
2367618,chester_townshipdelawarepa,146.0
2367619,chester_townshipmorrisnj,83.0
2367621,chesterchesterfieldva,440.0
2367623,chesterfieldburlingtonnj,83.0
2367624,chesterfieldchesterfieldva,549.0
2367627,chesterfieldmacombmi,336.0
2367629,chesterfieldsaint_louismo,411.0
2367633,chestermiddlesexct,41.0
2367635,chesterqueen_annesmd,66.0
2367636,chesterrandolphil,19.0
2367638,chestertonporterin,132.0
2367639,chestertownkentmd,45.0
2367641,chesterwindsorvt,26.0
2367643,chetekbarronwi,99.0
2367646,cheviothamiltonoh,52.0
2367649,chevy_chasemontgomerymd,59.0
2367650,chewelahstevenswa,62.0
2367651,cheyennelaramiewy,368.0
2367652,chicago_heightscookil,144.0
2367653,chicago_ridgecookil,85.0
2367654,chicagocookil,14233.0
2367656,chickamaugawalkerga,100.0
2367657,chickasawmobileal,40.0
2367658,chickashagradyok,112.0
2367659,chicobutteca,285.0
2367660,chicopeehampdenma,216.0
2367661,chicowisetx,28.0
2367663,childersburgtalladegaal,23.0
2367667,chillicothelivingstonmo,67.0
2367668,chillicothepeoriail,47.0
2367674,china_groverowannc,92.0
2367677,china_villagekennebecme,49.0
2367680,chino_hillssan_bernardinoca,353.0
2367681,chino_valleyyavapaiaz,148.0
2367683,chinosan_bernardinoca,305.0
2367685,chipleywashingtonfl,71.0
2367687,chippewa_townshipbeaverpa,93.0
2367688,chisago_citychisagomn,62.0
2367694,choctawoklahomaok,142.0
2367696,chouteaumayesok,23.0
2367697,chowchillamaderaca,50.0
2367700,christianarutherfordtn,69.0
2367701,christiansburgmontgomeryva,236.0
2367704,chubbuckbannockid,23.0
2367705,chuckeygreenetn,51.0
2367706,chula_vistasan_diegoca,1229.0
2367708,chunchulamobileal,21.0
2367710,church_hillhawkinstn,84.0
2367711,church_hillqueen_annesmd,22.0
2367714,churchillalleghenypa,60.0
2367716,churchvilleaugustava,33.0
2367721,cibologuadalupetx,455.0
2367722,cicerocookil,167.0
2367723,cicerohamiltonin,88.0
2367724,ciceroonondagany,143.0
2367725,cimarron_hillsel_pasoco,190.0
2367726,cincinnatihamiltonoh,1846.0
2367727,cinco_ranchfort_bendtx,124.0
2367728,cinnaminsonburlingtonnj,129.0
2367731,ciscoeastlandtx,22.0
2367733,citramarionfl,41.0
2367736,citrus_heightssacramentoca,284.0
2367737,citrus_parkhillsboroughfl,192.0
2367738,citrus_ridgeosceolafl,951.0
2367740,clairtonalleghenypa,51.0
2367743,clareclaremi,37.0
2367746,claremontlos_angelesca,140.0
2367747,claremontsullivannh,83.0
2367748,claremorerogersok,402.0
2367750,clarenceerieny,157.0
2367751,clarendon_hillsdu_pageil,112.0
2367753,clarendonrutlandvt,11.0
2367756,clarkdaleyavapaiaz,40.0
2367757,clarkesvillehabershamga,211.0
2367758,clarklakejacksonmi,26.0
2367759,clarkrangefentresstn,33.0
2367761,clarks_greenlackawannapa,13.0
2367765,clarksburgharrisonwv,131.0
2367766,clarksburgmontgomerymd,130.0
2367769,clarksongraysonky,22.0
2367771,clarkstonasotinwa,199.0
2367772,clarkstondekalbga,112.0
2367773,clarkstonoaklandmi,342.0
2367774,clarkstownrocklandny,427.0
2367775,clarksvilleclarkin,150.0
2367778,clarksvillejohnsonar,141.0
2367779,clarksvillemecklenburgva,142.0
2367780,clarksvillemontgomerytn,1866.0
2367781,clarksvillered_rivertx,41.0
2367784,clarkunionnj,65.0
2367785,clatskaniecolumbiaor,38.0
2367786,clawsonoaklandmi,95.0
2367793,clayjeffersonal,130.0
2367794,claymontnew_castlede,74.0
2367795,clayonondagany,72.0
2367796,claypoolkosciuskoin,28.0
2367799,claytongloucesternj,102.0
2367800,claytonhendricksin,42.0
2367801,claytonjohnstonnc,966.0
2367804,claytonmontgomeryoh,112.0
2367806,claytonrabunga,148.0
2367807,claytonsaint_louismo,130.0
2367810,cle_elumkittitaswa,99.0
2367817,clear_springwashingtonmd,23.0
2367821,clearfielddavisut,135.0
2367822,clearlake_oakslakeca,47.0
2367823,clearlakelakeca,93.0
2367824,clearwaterpinellasfl,1923.0
2367826,cleburnejohnsontx,194.0
2367827,clementoncamdennj,74.0
2367829,clemmonsforsythnc,209.0
2367830,clemsonpickenssc,167.0
2367834,clermontcolumbiany,12.0
2367837,clermontlakefl,670.0
2367838,clermontmarionin,33.0
2367839,cleveland_heightscuyahogaoh,393.0
2367841,clevelandbradleytn,884.0
2367842,clevelandcuyahogaoh,1769.0
2367843,clevelandgreenvillesc,23.0
2367845,clevelandlibertytx,126.0
2367848,clevelandrowannc,34.0
2367849,clevelandwhitega,232.0
2367851,cleveshamiltonoh,38.0
2367854,cliffside_parkbergennj,84.0
2367855,cliffwood_beachmonmouthnj,35.0
2367856,cliffwoodmonmouthnj,32.0
2367857,clifton_heightsdelawarepa,56.0
2367858,clifton_parksaratogany,237.0
2367860,cliftonbosquetx,88.0
2367861,cliftonfairfaxva,51.0
2367864,cliftonmesaco,83.0
2367865,cliftonpassaicnj,375.0
2367867,cliftonwaynetn,41.0
2367868,climax_springscamdenmo,87.0
2367871,clintel_pasotx,23.0
2367872,clinton_townshiphunterdonnj,103.0
2367874,clinton_townshipmacombmi,625.0
2367876,clintonandersontn,167.0
2367880,clintondavisut,125.0
2367882,clintondutchessny,61.0
2367886,clintonhindsms,178.0
2367888,clintonlaurenssc,48.0
2367890,clintonmiddlesexct,142.0
2367893,clintonprince_georgesmd,274.0
2367894,clintonsampsonnc,34.0
2367896,clintonvan_burenar,52.0
2367898,clintonvillewaupacawi,49.0
2367899,clintonworcesterma,95.0
2367903,clivepolkia,130.0
2367904,cloquetcarltonmn,75.0
2367907,cloverdaleputnamin,27.0
2367912,cloveryorksc,306.0
2367913,cloviscurrynm,278.0
2367914,clovisfresnoca,470.0
2367917,clydecallahantx,38.0
2367918,clydehaywoodnc,167.0
2367924,coal_citygrundyil,31.0
2367932,coalvillesummitut,53.0
2367933,coarsegoldmaderaca,114.0
2367934,coatesvillechesterpa,120.0
2367935,coatesvilleputnamin,36.0
2367938,cobleskillschoharieny,18.0
2367939,cochectonsullivanny,24.0
2367940,cochisecochiseaz,14.0
2367941,cochranbleckleyga,53.0
2367942,cockeysvillebaltimoremd,79.0
2367944,cocoa_beachbrevardfl,568.0
2367945,cocoabrevardfl,802.0
2367946,coconut_creekbrowardfl,808.0
2367948,codorus_townshipyorkpa,19.0
2367949,codyparkwy,182.0
2367951,coeur_d_alenekootenaiid,763.0
2367956,cohassetitascamn,33.0
2367957,cohassetnorfolkma,63.0
2367958,cohoesalbanyny,46.0
2367959,cokatowrightmn,24.0
2367961,colbertmadisonga,76.0
2367962,colbertspokanewa,79.0
2367967,cold_spring_harborsuffolkny,49.0
2367968,cold_springcampbellky,69.0
2367971,cold_springswashoenv,106.0
2367973,coldspringsan_jacintotx,57.0
2367978,cole_campbentonmo,13.0
2367980,colebrookdale_townshipberkspa,29.0
2367981,colebrooklitchfieldct,18.0
2367983,colemanmarinettewi,10.0
2367984,colemanmidlandmi,18.0
2367990,colfaxdunnwi,60.0
2367994,colfaxplacerca,39.0
2367996,collbranmesaco,23.0
2367999,college_parkprince_georgesmd,83.0
2368000,college_placewalla_wallawa,75.0
2368001,college_stationbrazostx,590.0
